hour,day,month,day_of_week,is_weekend,previous_consumption,Global_active_power
13,20,5,2,0,0.9744666666666666,0.36193333333333333
14,20,5,2,0,0.36193333333333333,0.4565666666666667
15,20,5,2,0,0.4565666666666667,0.6088
16,20,5,2,0,0.6088,0.48796666666666666
17,20,5,2,0,0.48796666666666666,0.7998666666666666
18,20,5,2,0,0.7998666666666666,0.8388000000000001
19,20,5,2,0,0.8388000000000001,0.5396666666666667
20,20,5,2,0,0.5396666666666667,0.7125
21,20,5,2,0,0.7125,2.2062999999999997
22,20,5,2,0,2.2062999999999997,0.9464333333333333
23,20,5,2,0,0.9464333333333333,0.4669333333333333
0,21,5,3,0,0.4669333333333333,0.3996
1,21,5,3,0,0.3996,0.3717666666666667
2,21,5,3,0,0.3717666666666667,0.5499333333333334
3,21,5,3,0,0.5499333333333334,0.3065
4,21,5,3,0,0.3065,0.38833333333333336
5,21,5,3,0,0.38833333333333336,0.47126666666666667
6,21,5,3,0,0.47126666666666667,0.9463333333333334
7,21,5,3,0,0.9463333333333334,0.41686666666666666
8,21,5,3,0,0.41686666666666666,0.4119
9,21,5,3,0,0.4119,1.3780666666666666
10,21,5,3,0,1.3780666666666666,1.2536666666666667
11,21,5,3,0,1.2536666666666667,1.8493333333333333
12,21,5,3,0,1.8493333333333333,2.8598333333333334
13,21,5,3,0,2.8598333333333334,1.5558333333333332
14,21,5,3,0,1.5558333333333332,1.5368333333333333
15,21,5,3,0,1.5368333333333333,1.7255666666666665
16,21,5,3,0,1.7255666666666665,1.6249333333333336
17,21,5,3,0,1.6249333333333336,1.6370666666666667
18,21,5,3,0,1.6370666666666667,1.4584333333333332
19,21,5,3,0,1.4584333333333332,1.4638
20,21,5,3,0,1.4638,1.1802333333333332
21,21,5,3,0,1.1802333333333332,1.0065666666666666
22,21,5,3,0,1.0065666666666666,0.9951333333333333
23,21,5,3,0,0.9951333333333333,0.46469999999999995
0,22,5,4,0,0.46469999999999995,0.9248666666666666
1,22,5,4,0,0.9248666666666666,0.43660000000000004
2,22,5,4,0,0.43660000000000004,0.34796666666666665
3,22,5,4,0,0.34796666666666665,0.4393
4,22,5,4,0,0.4393,0.3766333333333333
5,22,5,4,0,0.3766333333333333,0.43223333333333336
6,22,5,4,0,0.43223333333333336,0.8088
7,22,5,4,0,0.8088,1.6529999999999998
8,22,5,4,0,1.6529999999999998,1.5661333333333334
9,22,5,4,0,1.5661333333333334,1.3983666666666668
10,22,5,4,0,1.3983666666666668,0.3830666666666666
11,22,5,4,0,0.3830666666666666,0.4353666666666667
12,22,5,4,0,0.4353666666666667,1.2241333333333333
13,22,5,4,0,1.2241333333333333,0.5377666666666666
14,22,5,4,0,0.5377666666666666,0.5062666666666666
15,22,5,4,0,0.5062666666666666,0.7157333333333333
16,22,5,4,0,0.7157333333333333,1.4477666666666666
17,22,5,4,0,1.4477666666666666,0.9954000000000001
18,22,5,4,0,0.9954000000000001,0.3617666666666667
19,22,5,4,0,0.3617666666666667,0.4164333333333333
20,22,5,4,0,0.4164333333333333,0.3511666666666667
21,22,5,4,0,0.3511666666666667,1.3858333333333335
22,22,5,4,0,1.3858333333333335,0.45753333333333335
23,22,5,4,0,0.45753333333333335,0.3113
0,23,5,5,1,0.3113,0.3812
1,23,5,5,1,0.3812,0.36643333333333333
2,23,5,5,1,0.36643333333333333,0.3093666666666667
3,23,5,5,1,0.3093666666666667,0.3669333333333334
4,23,5,5,1,0.3669333333333334,0.3115
5,23,5,5,1,0.3115,0.36596666666666666
6,23,5,5,1,0.36596666666666666,1.3175999999999999
7,23,5,5,1,1.3175999999999999,1.6506666666666665
8,23,5,5,1,1.6506666666666665,1.5863666666666667
9,23,5,5,1,1.5863666666666667,1.7128666666666668
10,23,5,5,1,1.7128666666666668,1.4991333333333332
11,23,5,5,1,1.4991333333333332,1.6385666666666667
12,23,5,5,1,1.6385666666666667,1.6452
13,23,5,5,1,1.6452,2.054
14,23,5,5,1,2.054,0.8991666666666667
15,23,5,5,1,0.8991666666666667,0.8759333333333333
16,23,5,5,1,0.8759333333333333,0.45716666666666667
17,23,5,5,1,0.45716666666666667,0.4898666666666667
18,23,5,5,1,0.4898666666666667,1.6168666666666667
19,23,5,5,1,1.6168666666666667,1.9930999999999999
20,23,5,5,1,1.9930999999999999,1.6024333333333334
21,23,5,5,1,1.6024333333333334,1.0295999999999998
22,23,5,5,1,1.0295999999999998,0.5254666666666666
23,23,5,5,1,0.5254666666666666,0.8145666666666667
0,24,5,6,1,0.8145666666666667,1.3119666666666667
1,24,5,6,1,1.3119666666666667,0.4021
2,24,5,6,1,0.4021,0.34723333333333334
3,24,5,6,1,0.34723333333333334,0.3618
4,24,5,6,1,0.3618,0.3689
5,24,5,6,1,0.3689,0.318
6,24,5,6,1,0.318,0.3653
7,24,5,6,1,0.3653,0.45263333333333333
8,24,5,6,1,0.45263333333333333,0.5111666666666667
9,24,5,6,1,0.5111666666666667,1.5885
10,24,5,6,1,1.5885,0.8861666666666667
11,24,5,6,1,0.8861666666666667,0.9395666666666667
12,24,5,6,1,0.9395666666666667,1.3185
13,24,5,6,1,1.3185,0.3595666666666667
14,24,5,6,1,0.3595666666666667,0.5411666666666667
15,24,5,6,1,0.5411666666666667,0.3874333333333333
16,24,5,6,1,0.3874333333333333,1.1243333333333332
17,24,5,6,1,1.1243333333333332,1.5876
18,24,5,6,1,1.5876,2.5579666666666667
19,24,5,6,1,2.5579666666666667,2.3228
20,24,5,6,1,2.3228,1.5863
21,24,5,6,1,1.5863,0.8246333333333333
22,24,5,6,1,0.8246333333333333,0.5593333333333333
23,24,5,6,1,0.5593333333333333,0.4401333333333334
0,25,5,0,0,0.4401333333333334,0.386
1,25,5,0,0,0.386,0.3209
2,25,5,0,0,0.3209,0.376
3,25,5,0,0,0.376,0.9642999999999999
4,25,5,0,0,0.9642999999999999,0.3706333333333333
5,25,5,0,0,0.3706333333333333,0.3218666666666667
6,25,5,0,0,0.3218666666666667,0.3888333333333333
7,25,5,0,0,0.3888333333333333,1.8062666666666667
8,25,5,0,0,1.8062666666666667,1.4594
9,25,5,0,0,1.4594,1.4883666666666668
10,25,5,0,0,1.4883666666666668,1.3942666666666668
11,25,5,0,0,1.3942666666666668,0.7307
12,25,5,0,0,0.7307,0.8523333333333334
13,25,5,0,0,0.8523333333333334,0.8867999999999999
14,25,5,0,0,0.8867999999999999,0.43626666666666664
15,25,5,0,0,0.43626666666666664,0.5623
16,25,5,0,0,0.5623,1.1485666666666667
17,25,5,0,0,1.1485666666666667,1.8330333333333333
18,25,5,0,0,1.8330333333333333,1.5691
19,25,5,0,0,1.5691,1.0745333333333333
20,25,5,0,0,1.0745333333333333,0.7552
21,25,5,0,0,0.7552,2.357066666666667
22,25,5,0,0,2.357066666666667,0.6641333333333334
23,25,5,0,0,0.6641333333333334,0.4214
0,26,5,1,0,0.4214,0.3312333333333333
1,26,5,1,0,0.3312333333333333,0.3891666666666667
2,26,5,1,0,0.3891666666666667,0.3921
3,26,5,1,0,0.3921,0.37046666666666667
4,26,5,1,0,0.37046666666666667,0.36529824561403507
5,26,5,1,0,0.36529824561403507,0.3344333333333333
6,26,5,1,0,0.3344333333333333,0.7648666666666666
7,26,5,1,0,0.7648666666666666,1.9688
8,26,5,1,0,1.9688,1.6281
9,26,5,1,0,1.6281,1.3378333333333332
10,26,5,1,0,1.3378333333333332,1.3356999999999999
11,26,5,1,0,1.3356999999999999,1.3612333333333335
12,26,5,1,0,1.3612333333333335,1.3192
13,26,5,1,0,1.3192,1.3331333333333333
14,26,5,1,0,1.3331333333333333,0.9561
15,26,5,1,0,0.9561,0.3232333333333333
16,26,5,1,0,0.3232333333333333,0.3445
17,26,5,1,0,0.3445,0.35933333333333334
18,26,5,1,0,0.35933333333333334,0.4009
19,26,5,1,0,0.4009,0.5102666666666666
20,26,5,1,0,0.5102666666666666,0.5684333333333333
21,26,5,1,0,0.5684333333333333,1.6520666666666666
22,26,5,1,0,1.6520666666666666,1.9203666666666666
23,26,5,1,0,1.9203666666666666,2.0460666666666665
0,27,5,2,0,2.0460666666666665,0.9922666666666667
1,27,5,2,0,0.9922666666666667,0.43383333333333335
2,27,5,2,0,0.43383333333333335,0.3509333333333334
3,27,5,2,0,0.3509333333333334,0.3388666666666667
4,27,5,2,0,0.3388666666666667,0.34776666666666667
5,27,5,2,0,0.34776666666666667,0.3155333333333334
6,27,5,2,0,0.3155333333333334,0.9208333333333333
7,27,5,2,0,0.9208333333333333,1.5746
8,27,5,2,0,1.5746,1.4047333333333334
9,27,5,2,0,1.4047333333333334,1.2469333333333334
10,27,5,2,0,1.2469333333333334,1.7815333333333332
11,27,5,2,0,1.7815333333333332,1.4917666666666667
12,27,5,2,0,1.4917666666666667,1.5401666666666667
13,27,5,2,0,1.5401666666666667,1.5429666666666668
14,27,5,2,0,1.5429666666666668,1.0847666666666667
15,27,5,2,0,1.0847666666666667,0.5176333333333333
16,27,5,2,0,0.5176333333333333,1.6238666666666668
17,27,5,2,0,1.6238666666666668,0.6036
18,27,5,2,0,0.6036,0.5052
19,27,5,2,0,0.5052,0.7092333333333334
20,27,5,2,0,0.7092333333333334,1.0870333333333333
21,27,5,2,0,1.0870333333333333,2.9227
22,27,5,2,0,2.9227,1.8560666666666668
23,27,5,2,0,1.8560666666666668,0.5453666666666667
0,28,5,3,0,0.5453666666666667,0.43603333333333333
1,28,5,3,0,0.43603333333333333,0.30563333333333337
2,28,5,3,0,0.30563333333333337,0.4250666666666667
3,28,5,3,0,0.4250666666666667,0.30060000000000003
4,28,5,3,0,0.30060000000000003,0.3454333333333333
5,28,5,3,0,0.3454333333333333,0.3591333333333333
6,28,5,3,0,0.3591333333333333,1.166
7,28,5,3,0,1.166,1.7241666666666666
8,28,5,3,0,1.7241666666666666,1.3994666666666666
9,28,5,3,0,1.3994666666666666,1.2615333333333334
10,28,5,3,0,1.2615333333333334,1.3156999999999999
11,28,5,3,0,1.3156999999999999,1.2408
12,28,5,3,0,1.2408,0.3294666666666667
13,28,5,3,0,0.3294666666666667,0.34026666666666666
14,28,5,3,0,0.34026666666666666,0.3009
15,28,5,3,0,0.3009,0.2704333333333333
16,28,5,3,0,0.2704333333333333,0.36856666666666665
17,28,5,3,0,0.36856666666666665,0.2937
18,28,5,3,0,0.2937,0.3904666666666667
19,28,5,3,0,0.3904666666666667,2.6585666666666667
20,28,5,3,0,2.6585666666666667,1.1520666666666666
21,28,5,3,0,1.1520666666666666,1.8589
22,28,5,3,0,1.8589,1.1086333333333334
23,28,5,3,0,1.1086333333333334,0.3107333333333333
0,29,5,4,0,0.3107333333333333,0.37706666666666666
1,29,5,4,0,0.37706666666666666,0.3658666666666666
2,29,5,4,0,0.3658666666666666,0.37076666666666663
3,29,5,4,0,0.37076666666666663,0.3030333333333334
4,29,5,4,0,0.3030333333333334,0.3768333333333333
5,29,5,4,0,0.3768333333333333,0.3087666666666667
6,29,5,4,0,0.3087666666666667,1.4279333333333333
7,29,5,4,0,1.4279333333333333,1.6512666666666667
8,29,5,4,0,1.6512666666666667,1.4756333333333334
9,29,5,4,0,1.4756333333333334,1.3949
10,29,5,4,0,1.3949,1.4601333333333335
11,29,5,4,0,1.4601333333333335,1.3564666666666667
12,29,5,4,0,1.3564666666666667,0.8568666666666667
13,29,5,4,0,0.8568666666666667,0.30583333333333335
14,29,5,4,0,0.30583333333333335,0.49416666666666664
15,29,5,4,0,0.49416666666666664,0.33340000000000003
16,29,5,4,0,0.33340000000000003,0.47406666666666664
17,29,5,4,0,0.47406666666666664,1.3109333333333333
18,29,5,4,0,1.3109333333333333,0.6603333333333333
19,29,5,4,0,0.6603333333333333,0.35533333333333333
20,29,5,4,0,0.35533333333333333,0.6720666666666666
21,29,5,4,0,0.6720666666666666,1.9504333333333332
22,29,5,4,0,1.9504333333333332,1.8135000000000001
23,29,5,4,0,1.8135000000000001,0.6184999999999999
0,30,5,5,1,0.6184999999999999,0.397
1,30,5,5,1,0.397,0.419
2,30,5,5,1,0.419,0.5366333333333333
3,30,5,5,1,0.5366333333333333,0.43366666666666664
4,30,5,5,1,0.43366666666666664,0.46036666666666665
5,30,5,5,1,0.46036666666666665,1.1032333333333333
6,30,5,5,1,1.1032333333333333,0.4015666666666667
7,30,5,5,1,0.4015666666666667,0.6618666666666667
8,30,5,5,1,0.6618666666666667,1.8211333333333333
9,30,5,5,1,1.8211333333333333,1.844
10,30,5,5,1,1.844,0.8513666666666667
11,30,5,5,1,0.8513666666666667,0.5414666666666667
12,30,5,5,1,0.5414666666666667,1.2224333333333335
13,30,5,5,1,1.2224333333333335,1.6922
14,30,5,5,1,1.6922,1.2967666666666666
15,30,5,5,1,1.2967666666666666,0.9534
16,30,5,5,1,0.9534,1.7095333333333333
17,30,5,5,1,1.7095333333333333,1.7878
18,30,5,5,1,1.7878,1.8369666666666666
19,30,5,5,1,1.8369666666666666,1.4631666666666667
20,30,5,5,1,1.4631666666666667,1.6606333333333334
21,30,5,5,1,1.6606333333333334,0.6753
22,30,5,5,1,0.6753,1.9505333333333332
23,30,5,5,1,1.9505333333333332,1.9317333333333333
0,31,5,6,1,1.9317333333333333,1.0521666666666667
1,31,5,6,1,1.0521666666666667,0.35719999999999996
2,31,5,6,1,0.35719999999999996,0.2821666666666667
3,31,5,6,1,0.2821666666666667,0.24303333333333335
4,31,5,6,1,0.24303333333333335,0.30446666666666666
5,31,5,6,1,0.30446666666666666,0.8436666666666667
6,31,5,6,1,0.8436666666666667,0.28243333333333337
7,31,5,6,1,0.28243333333333337,0.5378333333333334
8,31,5,6,1,0.5378333333333334,0.29440000000000005
9,31,5,6,1,0.29440000000000005,0.4246666666666667
10,31,5,6,1,0.4246666666666667,1.2716333333333334
11,31,5,6,1,1.2716333333333334,1.2870666666666668
12,31,5,6,1,1.2870666666666668,0.40676666666666667
13,31,5,6,1,0.40676666666666667,0.27723333333333333
14,31,5,6,1,0.27723333333333333,0.24603333333333335
15,31,5,6,1,0.24603333333333335,0.28883333333333333
16,31,5,6,1,0.28883333333333333,0.22816666666666666
17,31,5,6,1,0.22816666666666666,0.2857333333333333
18,31,5,6,1,0.2857333333333333,0.3046666666666667
19,31,5,6,1,0.3046666666666667,0.3648666666666667
20,31,5,6,1,0.3648666666666667,1.1382
21,31,5,6,1,1.1382,1.8149000000000002
22,31,5,6,1,1.8149000000000002,2.070133333333333
23,31,5,6,1,2.070133333333333,1.3418999999999999
0,1,6,0,0,1.3418999999999999,0.3271
1,1,6,0,0,0.3271,0.20433333333333334
2,1,6,0,0,0.20433333333333334,0.3053
3,1,6,0,0,0.3053,0.27403333333333335
4,1,6,0,0,0.27403333333333335,0.22246666666666667
5,1,6,0,0,0.22246666666666667,0.2816666666666666
6,1,6,0,0,0.2816666666666666,0.23246666666666668
7,1,6,0,0,0.23246666666666668,0.27373333333333333
8,1,6,0,0,0.27373333333333333,0.8657333333333334
9,1,6,0,0,0.8657333333333334,0.8830333333333333
10,1,6,0,0,0.8830333333333333,1.0641666666666667
11,1,6,0,0,1.0641666666666667,2.2494
12,1,6,0,0,2.2494,2.5116333333333336
13,1,6,0,0,2.5116333333333336,1.8273000000000001
14,1,6,0,0,1.8273000000000001,1.7438666666666667
15,1,6,0,0,1.7438666666666667,1.9237
16,1,6,0,0,1.9237,1.5166
17,1,6,0,0,1.5166,0.47309999999999997
18,1,6,0,0,0.47309999999999997,0.4734333333333333
19,1,6,0,0,0.4734333333333333,0.8380333333333334
20,1,6,0,0,0.8380333333333334,1.8862999999999999
21,1,6,0,0,1.8862999999999999,2.1395666666666666
22,1,6,0,0,2.1395666666666666,1.1979666666666666
23,1,6,0,0,1.1979666666666666,0.33940000000000003
0,2,6,1,0,0.33940000000000003,0.3809666666666667
1,2,6,1,0,0.3809666666666667,0.3327333333333333
2,2,6,1,0,0.3327333333333333,0.33723333333333333
3,2,6,1,0,0.33723333333333333,0.3269666666666666
4,2,6,1,0,0.3269666666666666,0.3857333333333333
5,2,6,1,0,0.3857333333333333,0.42593333333333333
6,2,6,1,0,0.42593333333333333,0.9917666666666667
7,2,6,1,0,0.9917666666666667,1.5009666666666668
8,2,6,1,0,1.5009666666666668,1.6642666666666666
9,2,6,1,0,1.6642666666666666,1.4819666666666669
10,2,6,1,0,1.4819666666666669,1.0420333333333334
11,2,6,1,0,1.0420333333333334,0.5281333333333333
12,2,6,1,0,0.5281333333333333,0.3672333333333333
13,2,6,1,0,0.3672333333333333,0.2839333333333333
14,2,6,1,0,0.2839333333333333,0.37993333333333335
15,2,6,1,0,0.37993333333333335,0.32739999999999997
16,2,6,1,0,0.32739999999999997,0.33573333333333333
17,2,6,1,0,0.33573333333333333,0.3998
18,2,6,1,0,0.3998,0.8444666666666667
19,2,6,1,0,0.8444666666666667,1.1415333333333335
20,2,6,1,0,1.1415333333333335,1.1405666666666667
21,2,6,1,0,1.1405666666666667,1.5222
22,2,6,1,0,1.5222,1.3995333333333333
23,2,6,1,0,1.3995333333333333,0.6362666666666666
0,3,6,2,0,0.6362666666666666,0.30239999999999995
1,3,6,2,0,0.30239999999999995,0.39430000000000004
2,3,6,2,0,0.39430000000000004,0.3423
3,3,6,2,0,0.3423,0.3934666666666667
4,3,6,2,0,0.3934666666666667,0.6446333333333333
5,3,6,2,0,0.6446333333333333,0.6025333333333334
6,3,6,2,0,0.6025333333333334,0.7294333333333333
7,3,6,2,0,0.7294333333333333,1.9604666666666666
8,3,6,2,0,1.9604666666666666,2.0583666666666667
9,3,6,2,0,2.0583666666666667,1.9216666666666666
10,3,6,2,0,1.9216666666666666,1.3274333333333332
11,3,6,2,0,1.3274333333333332,1.8051
12,3,6,2,0,1.8051,1.5524
13,3,6,2,0,1.5524,1.5868666666666666
14,3,6,2,0,1.5868666666666666,0.9026
15,3,6,2,0,0.9026,0.4275333333333334
16,3,6,2,0,0.4275333333333334,0.42533333333333334
17,3,6,2,0,0.42533333333333334,0.5891666666666667
18,3,6,2,0,0.5891666666666667,0.5495
19,3,6,2,0,0.5495,0.40286666666666665
20,3,6,2,0,0.40286666666666665,0.6936666666666668
21,3,6,2,0,0.6936666666666668,1.9101333333333335
22,3,6,2,0,1.9101333333333335,0.6918000000000001
23,3,6,2,0,0.6918000000000001,0.39566666666666667
0,4,6,3,0,0.39566666666666667,0.24973333333333333
1,4,6,3,0,0.24973333333333333,0.25989999999999996
2,4,6,3,0,0.25989999999999996,0.3223333333333333
3,4,6,3,0,0.3223333333333333,0.22083333333333333
4,4,6,3,0,0.22083333333333333,0.29336666666666666
5,4,6,3,0,0.29336666666666666,0.2621
6,4,6,3,0,0.2621,0.7630333333333332
7,4,6,3,0,0.7630333333333332,1.4937
8,4,6,3,0,1.4937,1.8255000000000001
9,4,6,3,0,1.8255000000000001,1.8253
10,4,6,3,0,1.8253,1.1583333333333334
11,4,6,3,0,1.1583333333333334,0.20123333333333332
12,4,6,3,0,0.20123333333333332,0.3009
13,4,6,3,0,0.3009,0.1933
14,4,6,3,0,0.1933,0.30673333333333336
15,4,6,3,0,0.30673333333333336,0.21486666666666665
16,4,6,3,0,0.21486666666666665,0.2925666666666667
17,4,6,3,0,0.2925666666666667,0.3048666666666667
18,4,6,3,0,0.3048666666666667,0.391
19,4,6,3,0,0.391,1.2848666666666666
20,4,6,3,0,1.2848666666666666,0.9606
21,4,6,3,0,0.9606,1.489
22,4,6,3,0,1.489,1.596
23,4,6,3,0,1.596,1.0509333333333333
0,5,6,4,0,1.0509333333333333,0.47900000000000004
1,5,6,4,0,0.47900000000000004,1.0617666666666667
2,5,6,4,0,1.0617666666666667,0.4203
3,5,6,4,0,0.4203,0.32816666666666666
4,5,6,4,0,0.32816666666666666,0.28829999999999995
5,5,6,4,0,0.28829999999999995,0.32776666666666665
6,5,6,4,0,0.32776666666666665,1.0721666666666667
7,5,6,4,0,1.0721666666666667,1.5966666666666667
8,5,6,4,0,1.5966666666666667,1.4304333333333332
9,5,6,4,0,1.4304333333333332,1.2937
10,5,6,4,0,1.2937,1.3828666666666665
11,5,6,4,0,1.3828666666666665,1.2889000000000002
12,5,6,4,0,1.2889000000000002,1.3939333333333332
13,5,6,4,0,1.3939333333333332,1.3162333333333334
14,5,6,4,0,1.3162333333333334,1.3960666666666666
15,5,6,4,0,1.3960666666666666,0.5858333333333333
16,5,6,4,0,0.5858333333333333,0.4045333333333333
17,5,6,4,0,0.4045333333333333,0.3771333333333333
18,5,6,4,0,0.3771333333333333,0.41846666666666665
19,5,6,4,0,0.41846666666666665,1.5709000000000002
20,5,6,4,0,1.5709000000000002,0.5542
21,5,6,4,0,0.5542,0.7952999999999999
22,5,6,4,0,0.7952999999999999,0.4034666666666667
23,5,6,4,0,0.4034666666666667,0.31989999999999996
0,6,6,5,1,0.31989999999999996,0.4399666666666667
1,6,6,5,1,0.4399666666666667,0.27723333333333333
2,6,6,5,1,0.27723333333333333,0.3829
3,6,6,5,1,0.3829,0.6954999999999999
4,6,6,5,1,0.6954999999999999,0.6747333333333334
5,6,6,5,1,0.6747333333333334,0.3359666666666667
6,6,6,5,1,0.3359666666666667,0.46786666666666665
7,6,6,5,1,0.46786666666666665,1.9973999999999998
8,6,6,5,1,1.9973999999999998,1.4389
9,6,6,5,1,1.4389,1.4421666666666666
10,6,6,5,1,1.4421666666666666,0.6158333333333333
11,6,6,5,1,0.6158333333333333,0.38666666666666666
12,6,6,5,1,0.38666666666666666,0.48069999999999996
13,6,6,5,1,0.48069999999999996,1.2975999999999999
14,6,6,5,1,1.2975999999999999,2.065366666666667
15,6,6,5,1,2.065366666666667,0.891
16,6,6,5,1,0.891,0.37756666666666666
17,6,6,5,1,0.37756666666666666,0.45099999999999996
18,6,6,5,1,0.45099999999999996,1.0038
19,6,6,5,1,1.0038,2.5557666666666665
20,6,6,5,1,2.5557666666666665,2.3699999999999997
21,6,6,5,1,2.3699999999999997,1.557
22,6,6,5,1,1.557,1.3967333333333334
23,6,6,5,1,1.3967333333333334,0.9891666666666666
0,7,6,6,1,0.9891666666666666,0.8432333333333334
1,7,6,6,1,0.8432333333333334,0.3202333333333333
2,7,6,6,1,0.3202333333333333,0.30606666666666665
3,7,6,6,1,0.30606666666666665,0.27923333333333333
4,7,6,6,1,0.27923333333333333,0.29536666666666667
5,7,6,6,1,0.29536666666666667,0.3108333333333333
6,7,6,6,1,0.3108333333333333,0.5034333333333333
7,7,6,6,1,0.5034333333333333,1.0037333333333334
8,7,6,6,1,1.0037333333333334,0.27893333333333337
9,7,6,6,1,0.27893333333333337,0.3747
10,7,6,6,1,0.3747,0.29923333333333335
11,7,6,6,1,0.29923333333333335,0.5598666666666666
12,7,6,6,1,0.5598666666666666,0.8503666666666666
13,7,6,6,1,0.8503666666666666,3.4554666666666667
14,7,6,6,1,3.4554666666666667,1.2097666666666667
15,7,6,6,1,1.2097666666666667,2.4119666666666664
16,7,6,6,1,2.4119666666666664,2.2788
17,7,6,6,1,2.2788,0.7797999999999999
18,7,6,6,1,0.7797999999999999,0.4376
19,7,6,6,1,0.4376,0.5085666666666666
20,7,6,6,1,0.5085666666666666,0.3782
21,7,6,6,1,0.3782,0.4906333333333333
22,7,6,6,1,0.4906333333333333,0.9971
23,7,6,6,1,0.9971,0.9500666666666666
0,8,6,0,0,0.9500666666666666,0.31743333333333335
1,8,6,0,0,0.31743333333333335,0.34103333333333335
2,8,6,0,0,0.34103333333333335,0.36493333333333333
3,8,6,0,0,0.36493333333333333,0.33253333333333335
4,8,6,0,0,0.33253333333333335,0.37593333333333334
5,8,6,0,0,0.37593333333333334,0.32116666666666666
6,8,6,0,0,0.32116666666666666,0.9808333333333333
7,8,6,0,0,0.9808333333333333,1.5551333333333333
8,8,6,0,0,1.5551333333333333,1.3581666666666665
9,8,6,0,0,1.3581666666666665,1.4109
10,8,6,0,0,1.4109,0.6688666666666666
11,8,6,0,0,0.6688666666666666,0.3420666666666667
12,8,6,0,0,0.3420666666666667,0.36396666666666666
13,8,6,0,0,0.36396666666666666,0.33340000000000003
14,8,6,0,0,0.33340000000000003,0.3607333333333333
15,8,6,0,0,0.3607333333333333,0.34036666666666665
16,8,6,0,0,0.34036666666666665,0.3594666666666667
17,8,6,0,0,0.3594666666666667,0.6203333333333333
18,8,6,0,0,0.6203333333333333,1.3284
19,8,6,0,0,1.3284,2.4233
20,8,6,0,0,2.4233,1.8980333333333335
21,8,6,0,0,1.8980333333333335,1.3372
22,8,6,0,0,1.3372,1.016
23,8,6,0,0,1.016,0.8960666666666667
0,9,6,1,0,0.8960666666666667,0.9529333333333334
1,9,6,1,0,0.9529333333333334,0.2979
2,9,6,1,0,0.2979,0.32606666666666667
3,9,6,1,0,0.32606666666666667,0.28156666666666663
4,9,6,1,0,0.28156666666666663,0.32913333333333333
5,9,6,1,0,0.32913333333333333,0.2919333333333333
6,9,6,1,0,0.2919333333333333,1.1247333333333331
7,9,6,1,0,1.1247333333333331,1.8053
8,9,6,1,0,1.8053,1.5272666666666666
9,9,6,1,0,1.5272666666666666,1.4436333333333333
10,9,6,1,0,1.4436333333333333,1.4837
11,9,6,1,0,1.4837,1.3167
12,9,6,1,0,1.3167,1.4172
13,9,6,1,0,1.4172,0.8475333333333334
14,9,6,1,0,0.8475333333333334,0.29883333333333334
15,9,6,1,0,0.29883333333333334,0.3038666666666667
16,9,6,1,0,0.3038666666666667,0.3168666666666667
17,9,6,1,0,0.3168666666666667,0.3081
